Unnamed: 0	description	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
K00001	E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]	46904.81296298165	17915.169413447045	36587.54598119919	39801.23544304936	9050.865432985724	12252.674935087847	8917.782660495199	3046.649517893417	80055.32785794057	76620.72148398552	12922.24023931026	4887.909024187611	7680.871026374965	926.8222553707666
K00002	AKR1A1, adh; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	1429.63579527536	366.0142232939561	556.748753567034	2422.0024282437143	754.6490425567159	819.9181123976214	568.1722809383917	13.398824150730068	3405.655952905044	3033.2121176408755	1587.8479835393484	181.04149002016703	436.3326306748252	45.59715400207376
K00003	E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]	44172.99968804589	10485.148265942207	26258.67033538584	68872.9953532412	48170.9049730652	127860.34268289278	10213.481295040763	1916.7788146577784	47545.86080164889	78477.69423706834	28626.58939033806	4994.408885923448	14328.802315147694	1712.2507936507643
K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]	7968.944607802548	2623.859226188149	4041.3940445683847	15370.706275362683	8434.426216680473	7541.702119601399	5060.776761064079	208.1851736984306	8266.653959749703	28046.548109262345	10229.193106215802	1644.9699170144625	2901.870861283329	125.51497214038224
K00005	gldA; glycerol dehydrogenase [EC:1.1.1.6]	32378.63688395393	5795.374565297638	9501.790814290094	38352.0442199846	25561.502154897807	66717.7968239228	4687.824516474659	325.0936686652584	25215.0085575869	39383.60834726981	16127.969375375364	2408.1219120789747	5609.178482758543	757.2234155915504
K00007	dalD; D-arabinitol 4-dehydrogenase [EC:1.1.1.11]	3.500961468142145	7.827930726043767e-05	0.0013654257276336	31.25936112904599	29.504502855871856	74.25734090962669	228.00141620678957	2.5554609536353357e-05	24.871050732781896	167.25248315834887	153.00435435624297	76.75050576048304	38.25267384853255	33.67041332892708
K00008	SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]	85258.63836492985	22363.420259835235	22075.511485900344	114104.40014453096	35281.69012545912	42715.36689682017	18802.4632245698	1235.4384939037554	132481.9907174838	114038.0000590639	48656.53646940508	8113.074031899949	19274.589451072126	2197.867808964185
K00009	mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	9956.142461453925	2487.824664717822	14334.748900208995	14328.862458308267	12368.536528444189	33375.96350159638	4724.265728801363	1169.7292203272293	8738.548674967786	18423.94061180081	5155.688819432462	842.1604552253652	570.3101787258643	55.514126710466606
K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	20704.2519072004	5345.382004802466	7140.986296276698	24478.116178253964	17331.68678039434	11517.282405344462	6266.491375369928	641.0000953426475	33530.1559373743	61080.11933387289	30449.09262041605	3499.465304917252	10654.956945968364	831.5133099451537
K00011	AKR1B; aldehyde reductase [EC:1.1.1.21]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.1949485814678	50.23564502694587	0.0	0.0	0.0	0.0813911140736951
K00012	UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]	55753.07641333806	22289.866454067764	36349.20843269583	58688.148651037336	19369.083875054326	47225.20628287396	7733.460152418893	2906.384359160989	160952.96710753834	82017.65640254182	18493.82033984203	5870.165106775332	13299.544164430066	1566.2648191402134
K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]	67141.94032040112	18435.14875919113	15070.231232195802	68268.90779916188	25179.861723122413	53918.3053367785	6849.603270684205	899.7277281911847	99731.00097871506	100891.57878857922	27261.658784557643	6581.094743167711	12627.583761794507	1549.0413723114757
K00014	aroE; shikimate dehydrogenase [EC:1.1.1.25]	78538.36303988507	22983.91770060761	20496.690922430036	90722.21885312985	41897.21072892768	104142.54181403648	8395.222665274656	1206.937241414787	132422.35221100677	115798.72165455848	33238.401522165164	7435.876546037342	16130.174183267936	2009.457175127334
K00015	gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]	576.5824359941447	58.03411723315059	180.81069557351856	1324.7681005203665	273.6125969008548	358.575031640885	219.55579005962585	2.4487873114926084	16059.573922493097	373.9163737335243	1463.3673071746937	296.396668814304	759.0933063203778	90.81972828578006
K00016	LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]	46308.60139687215	11133.610639342183	36131.1883209357	57657.27760160528	39622.87686888154	100437.39600417094	12035.437140145226	3044.635405814316	58768.03340655172	70549.72683690644	26035.13580297571	4026.462974777988	13044.243219757696	1707.1822972713294
K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	46523.150277403205	15233.908432486762	11537.631403290825	48440.70017092785	18694.252088085115	46195.57515280007	3492.523286894997	679.5732120633627	137213.45054873842	78594.08947377017	25529.861800819737	4519.523843112266	11751.406374754595	1461.2751451975291
K00019	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	1711.5413179134275	411.8102052286115	263.96382717791965	1402.0229110987707	601.2525125144059	1190.056635398818	537.2434110126728	9.071912535826254	827.1080416557247	2337.9474309152097	912.0673116889586	433.2441960356103	1706.4475712970566	88.09713128656021
K00020	mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	10544.51567754824	2200.048112108528	2190.867480430544	19087.50074142052	15419.406213689308	41419.00684127417	2718.087062369173	152.2849885231085	39017.64990598125	23231.745880818904	11680.496952228044	1593.9557537148762	8795.711251997729	1241.4447668418657
K00021	HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	0.855363286140536	0.0215405287707276	1.2989710915971542	3.558161059038924	2.864940845077104	2.6136229225311	1.6200793254500463	0.0	9.42970501961975	57.186420175943695	7.561343714428881	6.173837234106274	1.2477634874496573	1.21108030008657
K00022	HADH; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.0614597564017758	0.0056554729650837	0.1055142472795242	0.7512584176602538	0.3461804431455706	0.5576749789066417	0.0919046217020739	0.0	0.0522847845836582	0.1770463963704103	0.3400589289784644	0.0207199399277566	0.2044157477735943	0.0291968515213008
K00023	phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]	259.4840916415565	30.15190198776396	101.21550050663272	937.236228230754	150.08211168403153	282.93267717146057	340.9287740704901	2.1219912718958183	4715.8117306013655	1828.409040138411	719.4771635683986	359.9488072699928	304.3466924396104	61.74857815600482
K00024	mdh; malate dehydrogenase [EC:1.1.1.37]	51312.27603471875	20696.157834370053	4790.509598816665	27429.871179097896	1214.39582133113	2570.5156056537253	740.186676399717	321.13408880281	106272.02850050815	74699.01053925928	3501.0979642015477	5099.438864988828	3759.538089586099	369.29718119896415
K00027	ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	45289.96518412244	11849.19755128612	25512.13001847691	62452.67955122588	27730.42233564833	60828.53114634843	9225.681118417182	1931.944199942936	70901.29863383784	67996.1829030157	26903.35626080751	4843.435013274391	13325.0261149768	1484.281114100541
K00028	E1.1.1.39; malate dehydrogenase (decarboxylating) [EC:1.1.1.39]	1.3703860386959022e-11	1.2610172326275033e-12	2.3526818168642756e-11	1.6751027132034478e-10	7.718885884528798e-11	1.243464097429459e-10	2.0492240426210387e-11	0.0	22.05357560239049	31.09604395874676	7.582392705228805e-11	4.619985184125263e-12	4.557917298064978e-11	6.510106782250674e-12
K00029	E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	32760.032424956964	14030.371319556562	3295.166390370696	20693.99272662716	723.8387709559577	1523.4795774295944	799.0519859605712	237.214349751969	79482.55893307459	50890.63594634087	2314.647756632443	3320.2054669485	2265.286578479286	387.05931993351305
K00030	IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]	5827.366855651279	1591.7247316264584	3156.554863376645	7614.483003291771	6029.84296128635	6666.007836993211	2297.6528187801005	189.78940064560348	25770.2990623998	19378.169207971703	5929.142036850764	1196.971441364372	3799.8506997815375	559.9040026972326
K00031	IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]	33508.75922768697	7936.344763215136	10033.242579099002	51268.659750466	18866.02442684817	47233.42855908931	4757.599041939269	532.4760211422372	58682.4694659176	48069.43016839216	19223.790163513004	3495.241582649612	7990.898371573774	965.924682326014
K00032	E1.1.1.43; phosphogluconate 2-dehydrogenase [EC:1.1.1.43]	2.792486460909584e-06	5.356816199325027e-12	9.994220334464531e-11	11.750000000711587	28.690000000327903	14.750000000528225	25.960004891521766	0.0	5.060154400363023e-06	45.08000645648669	24.590004010923742	1.9625751999754277e-11	12.84000000019362	11.750000012098289
K00033	PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	25549.72106873619	9573.397816088936	15396.294665098534	17032.17328247407	6637.958333942008	10484.995335101748	4061.417020132223	1432.31074107133	72960.28149582197	41811.24196742666	7275.184613340054	2930.984077847891	4340.906562600804	324.40889081204807
K00034	gdh; glucose 1-dehydrogenase [EC:1.1.1.47]	10687.675851953642	2443.133591060636	2795.888896998842	8342.714083232142	5335.364791246067	5642.279245660635	3012.6920560292765	146.00292777314004	21851.43011525168	13662.365771980189	6623.335164578919	1166.1913659352715	2280.116326825293	186.3447405600097
K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]	0.0	0.0	0.0	0.0	0.0	3.2	17.2	0.0	0.0	41.35605459408181	14.03721500758716	22.0	1.0	0.0
K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	23237.20457875224	9380.839174667031	14499.19777568586	15025.709505047966	5981.024458389554	9781.68501842194	4103.276313721453	1406.742934144336	67087.78075951106	37456.93917956937	6142.824698158562	2803.823140474361	3470.576356507594	332.821659432669
