Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121688	S210421121689	S210421121690	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
EC:1.1.1.1	Alcohol dehydrogenase	135291.34048908658	251361.7423036916	83768.80002229911	196985.73527824957	61213.07559989083	110393.4570959068	70035.29326519322	7831.573817551838	12271.188365133934	11791.667497661208	43924.371678231066	2246.4010009075278
EC:1.1.1.10	L-xylulose reductase	0.0084399933300418	0.4351270834109341	0.0021290585344499	3.740145264854737	0.0148902320440021	0.0852226349077442	0.0218003783046516	0.1669833433981408	0.545149731982682	0.1060327734816149	8.616949125113585e-05	0.0
EC:1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	254745.0962155992	391344.3446657694	166327.05377519014	333298.6430774264	107254.029493125	194056.5416200295	116946.60825425948	13834.96413721775	25928.646961319617	25597.765214923365	83927.87805754793	4059.085284664367
EC:1.1.1.101	Acylglycerone-phosphate reductase	1.9512038750964328e-29	1.10309901942021e-28	2.30058615298756e-29	1.573609831162958e-28	7.339376635583022e-28	3.672771304916436e-28	4.454908138041793e-28	6.55479291088545e-29	6.788520006084168e-29	1.0613714340898886e-28	4.838359555519872e-28	0.0
EC:1.1.1.102	3-dehydrosphinganine reductase	0.1078084966909236	0.2840973519456122	0.0955029562986492	2862.199097367069	1.97738792578472	0.9799488033365238	1.6549076864387429	0.4888619567486796	0.8852511866500236	2.922239899604725	11.470521747307972	0.0804271557007087
EC:1.1.1.103	L-threonine 3-dehydrogenase	26566.85016715904	40859.83166305794	13249.98014156209	17369.27026574396	7571.370138578097	3709.400112135325	4128.054895888231	368.5569420691581	1240.0184850529713	1208.9364596335267	1428.6741293131663	315.99725476730725
EC:1.1.1.105	All-trans-retinol dehydrogenase (NAD(+))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2103696995896241
EC:1.1.1.107	Pyridoxal 4-dehydrogenase	100.2213164193483	10.605368850205556	3.804589578449812	450.25251819128704	859.0529028972134	389.8607135086797	524.6668442777546	17.898999897815358	290.7836243213623	184.73086099074007	113.41797416729406	8.51119782695629
EC:1.1.1.108	Carnitine 3-dehydrogenase	1741.770524821854	302.12202832852097	435.4285095667841	4097.488654332436	427.9383147835996	306.2139392895036	303.08218328739	39.115910060069	185.73147340945204	173.02167747490137	149.4104643523035	59.79793341235675
EC:1.1.1.11	D-arabinitol 4-dehydrogenase	9.33057638092102	38.25111256620316	19.42122597926549	157.11231773532273	37.50562643817417	221.17318998228288	72.00376949456125	30.330582557922977	658.0005802392584	50.67101129521055	327.00377496948533	0.0002864041503154
EC:1.1.1.116	D-arabinose 1-dehydrogenase (NAD(+))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.818531564957528e-07
EC:1.1.1.122	D-threo-aldose 1-dehydrogenase	212.72821423953303	199.7756500078309	300.6859833776099	190.1593170833135	1006.766491528882	506.5212114890872	569.2516913073898	149.9445277886469	264.41722149177303	163.9981102775484	292.92282296157174	91.08871700840852
EC:1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase	14186.608276329638	6462.595322634401	1651.7403237065164	8432.370077213112	14581.80747311462	6331.717616478138	6324.664520074444	1186.4933402946203	3904.740260073324	4703.900437464481	2672.289446382301	513.7543705552825
