Unnamed: 0	description	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706
EC:1.1.1.1	Alcohol dehydrogenase	85094.54829768394	46810.91659307845	106032.08014359858	110948.7186581506	69982.69413684765	94967.7006607253	30844.37367916484	71749.63601779757	19633.40921371421	5733.189823807961	166061.0112969544	156520.57571986865
EC:1.1.1.10	L-xylulose reductase	7.005912589162756e-08	0.0033062529765843	0.0028177837240708	23.27072973363401	0.0060416604801191	0.2673023109152986	0.0081630220787103	0.5974724356810414	1.783807558073745	0.0	5.983856616793127e-07	0.4508218831639888
EC:1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	166491.00861046228	62108.73282851194	195036.24592956607	171658.6287671129	109736.99785460622	165987.84399491624	50534.46076305151	73267.28688255504	26801.98978374248	4867.05164946578	314730.8980068534	254530.7349275356
EC:1.1.1.101	Acylglycerone-phosphate reductase	1.0142088179651217e-29	2.2621447709345507e-29	1.0142088179651217e-29	2.918667598366294e-28	1.9977409494609278e-28	1.0182616628813512e-28	9.369953894369129e-30	1.7481537588670419e-28	1.522670665175554e-28	0.0	8.66251194109716e-29	2.9332944710789617e-28
EC:1.1.1.102	3-dehydrosphinganine reductase	0.0275399560133551	0.2930635107244113	0.0945704264575385	1.901837542019306	1.4478829293443924	0.425318498402769	0.0254432926954659	0.6514422706692257	1.8938849243614244	0.0	25.32754837294993	2.4218723496430705
EC:1.1.1.103	L-threonine 3-dehydrogenase	11864.719158412276	1549.158022281818	10617.8236790439	12525.736450161316	2234.8413555804746	13241.74510810235	3357.1794975708485	3072.140489748544	1670.3415625230357	209.6171960796883	22828.95641028621	11469.997009130304
EC:1.1.1.107	Pyridoxal 4-dehydrogenase	1.5829137289757351	44.88786589787918	14.179243084008313	131.8355787015947	40.257278686141134	266.6438809390137	73.00440379561388	192.481122308292	115.09457087316132	32.1932364742838	86.16814043934278	1876.7304087456232
EC:1.1.1.108	Carnitine 3-dehydrogenase	267.34033867231307	205.34747102579345	190.1196528378067	2810.522468140329	190.84838025386668	3888.191814102546	660.737852873897	419.4032911574666	183.75237862937337	21.978584305922347	438.35222041524753	1297.8571318794402
EC:1.1.1.11	D-arabinitol 4-dehydrogenase	5.091338546967458	0.00024492119025	6.250170695032873	24.50252618501765	5.00161138633904	3.500961467584803	7.827925038568804e-05	0.0013654246665205	228.00141620613837	2.5554609536353357e-05	24.87105073225609	167.25248315681117
EC:1.1.1.122	D-threo-aldose 1-dehydrogenase	345.06481530338846	23.78257783070956	35.42074927902237	127.0429469685302	48.739640155094015	508.7435525600552	246.06220560500756	263.8463693396975	765.686328116155	14.944464192568692	64.41638804026412	1936.663330327933
